sentiment,text
0,"thinks the cheesecake was a total disaster feel like crying now, gunna taste like rubbish for my daddy tomorrow"
1,@MENTION you know leverage? oh and yeah..after she got beaten by brown..she stopped singing
0,whyyyyyyyyyyy! i really thought warnbro woulve won
0,"my cat was just outside for the storm, poor baby"
0,back to work tomorrow
1,@MENTION so do you read those while waiting in line at the store? i bet you do since you know so much about them.
0,"sick, math diploma tomorrow, and mood swings. life is grand atm .. nat"
0,bored in school and its cold outt boo
1,@MENTION it's not really a secret
1,@MENTION happy mothers day paula
0,@MENTION yep well its true she doesn't deserve the love of joe jonas x
0,just waking up... bye santiago
0,@MENTION no. i can't even blend a single sig.
0,@MENTION lol for real we do
1,one year flativersary!
1,sat down watching hannah montana
0,@MENTION what whatt i didn't know yall was going to boston?!! i just left for the other side of town!
0,i cut my finger cos i was using a knife backwards
1,"p.s.: that's a real russian pride, a russian guy from norway has won, he's cute"
0,rob pattinson dies in harry potter..... boo
0,"wondering if my support is jinxing certain motogp riders - nicky hayden & james ""jt"" toseland are both really stuggling at the mo."
0,"wants to go snowboarding, but can't afford it"
0,i like when you have a dream with a hot guy. what i don't like is when you wake up from that dream and there is no hot guy around. if ...
1,@MENTION have a nice lunch time
0,im really bored and no ffe
0,now im bored ...wanna go ouuuut . but no tengo gasolina
0,@MENTION ohhhh ouch!!! wow... i don't know if i want to stay and listen to this anymore.....
1,am watching asap while surfing the net! oh yeaba!
0,@MENTION i know it's so hard
1,@MENTION i'm so glad someone else asked that. i can't answer you but i do know how to describe teabagging to friends over dinner
1,"@MENTION i got your baby's name completely wrong, i have severe mummy brain after a week away & plenty of chilling"
0,@MENTION faillllllllll whenever ur freee then?
1,i feel like eating something so good. but idk what that is :/ haha
0,@MENTION get me an autograph and shout out! you have to record it though. my computer is dead so i can't listen.
0,"man, i was *that* close to making it out of here without being directly affected by the shithole that is east winter park."
0,@MENTION i'm going to miss you so much.
1,@MENTION i remember that. he shoved some bitchie cheerleader' bum on hot sauna coals didn't he? think they made a follow up. funny film
0,"worried about doin this color, i think its gonna look like a basketball but thats what she wants oh wells!"
1,whew! homepage design done and done!
1,followfriday occasionally needs a twitter mother @MENTION
0,@MENTION ima stop by tho... thats mad niggas lol im by myself
0,"i carpet burned my elbow while playing with the cat. :/ i'd rather have a major cut or something, trival things hurt the most."
1,"@MENTION @MENTION @MENTION alright yall all together now, ""good after noon missmonmon"""
1,@MENTION im aware the lakers are in i've watched the entire finals thus far
1,@MENTION it was so nice
1,@MENTION lol go me d
1,@MENTION oo js saw ur other tweet..oki i wnt be making a surprise return then..ahh i loveee big brother cairon x
0,i know where my phone is now but im still drunk and have to work in an hour
1,@MENTION thanks for the morning treat! i can work now
1,"@MENTION be careful, i hear that's bat country"
1,"@MENTION no worries with followfriday - my inclusions are small in number, but hand-picked for the quality"
0,"$160 later...i hope everyone had a fun night...oh god, i have work in less than 2.5 hrs... until like 11 pm... leave me some love?"
0,stillvshocked about david carradine
0,@MENTION stick around!!!!
1,"@MENTION yeah, not to mention that the alcohol will kill anything dangerous therein mcaflirtday"
0,"is home, sleep time, up soon for work ice cream factory hell"
0,"@MENTION times change, i guess, unless you're in the ossified music industry"
1,"thanks to @MENTION cant wait to get home from work tonight, for some reason"
1,"@MENTION thx, but i'm not into those kind of programs anymore. i use to be in a few forced matrices, but i've found better"
1,anyone watching mental? i'm really loving the series
1,yesterday i parked my car in a tow-away zone...when i came back the entire areawas missing
1,@MENTION thankyee it's different and i like to change things up now and then. x
0,bri practically made me help stalk him after the show.. i didnt even say goodbye to everyone *tear* lol ~dd
0,"soo glad the rain is finally done with, alot of people in florida are under water"
1,beyonce and the killers x2 in one summer? post-grad life is a peach!
1,lanolizing my woolies
1,"@MENTION that would be really funny. quite awkward, but very funny."
0,damnit! i practically missed follow friday !
1,@MENTION wow..good luck ! seems odd having school finish in the middle of the year ? we finish in dec
1,morongo is an epic failure...i lost a dollar! and waayy too many people.
1,@MENTION awww you guys are my role models..i <3 that pic is season 3 the end of hannah montana? :'(
1,2/3 of save the date cards assembled. hotel info cards printed and cut. need to get more glue and stamp ink pad tomorrow
1,text text text 179 days untill november 23rd. not my birthday.
1,finallyyy
1,@MENTION i saw them several times.. every time i laughed.. they were really funny very good job..
0,"failed at the ""me"" day. . maybe sometime during the week"
0,did you guys have noticed when raining people are depressed and really bored?? i do
1,on my way to my little cousins graduation
0,"@MENTION been in the ghurka oven, the north star, kfc...all the westside joints, looking to bump into you...but in vain"
1,help a brother out of the dog house. please wish @MENTION a belated happy b'day and maybe she'll forget that i forgot. help iloveyou
0,@MENTION 1password touch pro can do it. an update for the regular version has been stick in the review process for 3+ weeks.
0,i fell asleep during live elr. don't take it personal. waking up at 6am 5 times a week will do that to you
0,been in bed most of the day with a migraine...
0,i leave in 15 minutesss... boo
0,@MENTION *cuts*
0,is off to sleep another mad day
1,hi celebxxxvidsyh and aybygw! thanks for following
0,well.....no one wants to tweet with me so i guess ill continue working...my 1st time on here and......nothing
0,@MENTION oh why hello megssss i dont understand twitter lmao
0,twitter has just turned into facebook thanks to spywars
1,@MENTION whats the name of this pill and where can u get it?? imma need to get my friend some of those
1,heading to the no doubt concert with my wife and friends. should be a great time!
0,"how the heck do you post a link on facebook?! i feel like an idiot i hate, hate, detest fb"
0,"@MENTION no comment on krys's myspace..and 600 pages of friends couldn't find you...first 50!! or top 24!!... sad oo. ,,,"
0,"i want to go see david cook. but he doesn't have a show close enough. boo you, david... boo you!"
1,i'm just about to set off for york
1,won our game made history. i benched it lol oh well. and now doing hw and starving gunna go made a chicken wrap
1,@MENTION: warning! @MENTION is an @MENTION fanatic!
1,mission statement or something like that | psykoid.com
1,"@MENTION just being modest whos doing it with you? get jimmy c with you, do something on tennis!? cant wait for new 8 cats !"
1,off to bed now
1,"this game is so embarrassing! ready for game 6.....on the upside, i think i saw a canes player say ""fuck your mother"" to a bruin"
0,i still cannot sleep
0,my legs ache.
1,friday night boys getting ready
0,@MENTION awww i thought you were going to be at the roundtable but you werent.i am happy that i saw you and @MENTION...lunc ...
0,hannah montana's ending in 2010.
1,me and my dad meet up for breakfast..was nice catching up. always make me feel like a 'girl' again
0,"@MENTION yes yes but tiff was retarted and just flat out told my dad, hey! your getting a tea pot for fathers day! it was my idea to get it"
1,is happy to be at the library with fast internet.
0,seems like every saturday it just gets kinda harder that i have nothing planned with him....
1,@MENTION told you! lol
1,@MENTION you're welcome. glad you enjoyed the article about children and arguing. cheers.
0,ugh i hate that now i finally have money and @MENTION is all sold out of shirts on their webstore
1,myweakness - music & books & romance & music & books & romance & my boyfriend & music & fooooooood
0,i'm in class right now
1,@MENTION wish i was there with you girl..have fun tonight
1,@MENTION that i have! still stuff to do! not enough hours in the day!
1,lol buck is so funny always a fan
0,"@MENTION it was a geek joke that tweetdeck butchered basically, no surprise they shuffled off the mortal coil"
0,@MENTION i'm pretty bored with it too
0,"is still exhausted from my voyage, ms sux"
1,sat in the garden luving the weather! oasis at the weekend
1,@MENTION i slept around that time too. it's coz they show my fave shows in a row after the 10 pm movie.
1,sitting in my bed texting eryn.
0,and there goes first place but when the angels hit a slump and rangers get the heat back we'll be up by 10 games
